"","ACO.21.1","ACO.21.2","ACO.21.3","ACO.21.4","ACO.21.5","AO.21.1","AO.21.2","AO.21.3","AO.21.4","AO.21.5","CO.21.1","CO.21.2","CO.21.3","CO.21.4","CO.21.5","nCO.21.1","nCO.21.2","nCO.21.3","nCO.21.4","nCO.21.5"
"FBgn0261277",8.21942247229429,5.81790664680414,3.9094545051181,3.22887921566757,6.21297072519529,10.2525454736557,1.29847983923699,4.21816456842363,6.05612956938118,3.61413075268856,6.61822932867919,4.14186098609182,2.66044952728305,5.05471032607403,4.15384259544045,8.4797626646148,3.6057952040297,8.22755195497169,5.93175899882852,9.2563992066655
"FBgn0261278",3.28776898891771,8.14506930552579,1.95472725255905,2.15258614377838,5.32540347873882,6.4078409210348,6.49239919618497,2.10908228421182,3.46064546821782,1.80706537634428,5.67276799601073,5.17732623261477,3.99067429092458,10.1094206521481,6.64614815270471,3.85443757482491,5.40869280604456,6.3992070760891,6.92038549863327,6.47947944466585
"FBgn0261287",32.8776898891771,32.5802772221032,35.1850905460629,49.5094813069027,49.7037658015623,35.8839091577949,28.5665564632139,48.5088925368718,30.2806478469059,21.6847845161314,15.1273813226953,20.7093049304591,10.6417981091322,9.26696893113572,12.4615277863213,20.0430753890895,19.8318736221634,10.9700692732956,13.8407709972665,4.62819960333275
"FBgn0261387",13.1510759556709,15.1265572816908,14.6604543941929,12.9155168626703,17.7513449291294,19.2235227631044,9.08935887465896,13.7090348473768,9.516775037599,15.3600556989264,20.800149318706,11.3901177117525,21.2835962182644,19.3763895832838,11.6307592672332,16.9595253292296,16.2260784181337,16.4551039099434,14.8293974970713,18.512798413331
"FBgn0261393",26.3021519113417,18.6173012697732,14.6604543941929,22.602154509673,19.5264794220423,15.3788182104835,16.8802379100809,14.7635759894827,15.5729046069802,19.8777191397871,11.3455359920215,15.5319786978443,10.6417981091322,13.4792275361974,10.7999907481452,16.9595253292296,8.11303920906684,5.4850346366478,8.89763849824277,14.8102387306648
"FBgn0261397",39.4532278670126,34.9074398808248,31.2756360409448,39.8228436599,43.490795076367,43.5733182630367,48.0437540517688,42.1816456842363,32.0109705810148,35.2377748387135,38.7639146394067,28.9930269026427,39.9067429092458,52.2320067027649,38.2153518780521,37.0026007183191,43.2695424483565,47.5369668509476,57.3403369886757,34.2486770646623
"FBgn0261403",8.21942247229429,10.4722319642474,19.5472725255905,15.0681030064486,14.2010759433035,8.97097728944873,9.08935887465896,6.32724685263545,8.65161367054454,14.4565230107542,11.3455359920215,4.14186098609182,6.65112381820763,10.9518723731604,9.96922222905707,7.70887514964982,14.4231808161188,12.7984141521782,9.88626499804753,9.2563992066655
"FBgn0261429",6.57553797783543,8.14506930552579,5.86418175767714,8.61034457511351,5.32540347873882,5.12627273682784,5.19391935694798,6.32724685263545,5.19096820232673,5.42119612903284,7.56369066134764,4.14186098609182,7.98134858184916,2.52735516303701,1.66153703817618,5.39621260475487,5.40869280604456,3.6566897577652,0.988626499804753,5.5538395239993
"FBgn0261436",25.4802096641123,24.4352079165774,20.52463615187,35.5176713723432,39.9405260905412,33.320772789381,27.2680766239769,39.0180222579186,47.583875187995,28.0095133333364,26.4729173147167,20.7093049304591,15.9626971636983,16.0065826992344,19.9384444581141,36.2317132033541,26.1420152292154,28.3393456226803,29.6587949941426,31.4717573026627
"FBgn0261439",6.57553797783543,12.7993946229691,2.93209087883857,9.6866376470027,8.8756724645647,17.9419545788975,7.79087903542197,9.49087027895318,12.9774205058168,10.8423922580657,8.5091519940161,9.31918721870659,10.6417981091322,8.42451721012338,12.4615277863213,11.5633127244747,4.50724400503713,14.6267590310608,10.8748914978523,17.5871584926644
